"KR4of10.orf","KR4of10.position","KR4of10.name"
"YEL052W",42,"YEL052W_42"
"YEL052W",94,"YEL052W_94"
"YEL052W",297,"YEL052W_297"
"YEL053C",695,"YEL053C_695"
"YEL053C",726,"YEL053C_726"
"YEL054C",48,"YEL054C_48"
"YEL054C",114,"YEL054C_114"
"YEL055C",274,"YEL055C_274"
"YEL055C",658,"YEL055C_658"
"YEL055C",818,"YEL055C_818"
"YEL055C",833,"YEL055C_833"
"YEL055C",906,"YEL055C_906"
"YEL057C",8,"YEL057C_8"
"YEL057C",60,"YEL057C_60"
"YEL057C",129,"YEL057C_129"
"YEL060C",37,"YEL060C_37"
"YEL060C",63,"YEL060C_63"
"YEL060C",408,"YEL060C_408"
"YEL060C",557,"YEL060C_557"
"YEL061C",42,"YEL061C_42"
"YEL061C",473,"YEL061C_473"
"YEL061C",556,"YEL061C_556"
"YEL061C",618,"YEL061C_618"
"YEL061C",634,"YEL061C_634"
"YEL062W",171,"YEL062W_171"
"YEL062W",368,"YEL062W_368"
"YEL063C",85,"YEL063C_85"
"YEL064C",61,"YEL064C_61"
"YEL064C",284,"YEL064C_284"
"YEL065W",248,"YEL065W_248"
"YEL065W",415,"YEL065W_415"
"YEL066W",168,"YEL066W_168"
"YEL067C",86,"YEL067C_86"
"YEL069C",376,"YEL069C_376"
"YEL070W",216,"YEL070W_216"
"YEL070W",244,"YEL070W_244"
"YEL070W",404,"YEL070W_404"
"YEL071W",17,"YEL071W_17"
"YEL071W",82,"YEL071W_82"
"YEL071W",461,"YEL071W_461"
"YEL072W",162,"YEL072W_162"
"YEL075C",59,"YEL075C_59"
"YEL076C",95,"YEL076C_95"
"YEL077C",442,"YEL077C_442"
"YEL077C",569,"YEL077C_569"
"YEL077C",603,"YEL077C_603"
"YEL077C",902,"YEL077C_902"
"YEL077C",917,"YEL077C_917"
"YEL077C",1027,"YEL077C_1027"
"YEL077C",1154,"YEL077C_1154"
"YER001W",54,"YER001W_54"
"YER001W",207,"YER001W_207"
"YER001W",589,"YER001W_589"
"YER002W",51,"YER002W_51"
"YER002W",72,"YER002W_72"
"YER002W",129,"YER002W_129"
"YER002W",168,"YER002W_168"
"YER002W",190,"YER002W_190"
"YER004W",175,"YER004W_175"
"YER005W",519,"YER005W_519"
"YER006W",67,"YER006W_67"
"YER006W",79,"YER006W_79"
"YER006W",160,"YER006W_160"
"YER006W",186,"YER006W_186"
"YER006W",324,"YER006W_324"
"YER006W",347,"YER006W_347"
"YER007C-A",13,"YER007C-A_13"
"YER007C-A",22,"YER007C-A_22"
"YER007W",70,"YER007W_70"
"YER007W",222,"YER007W_222"
"YER007W",451,"YER007W_451"
"YER008C",343,"YER008C_343"
"YER008C",383,"YER008C_383"
"YER008C",390,"YER008C_390"
"YER008C",415,"YER008C_415"
"YER008C",907,"YER008C_907"
"YER010C",226,"YER010C_226"
"YER012W",90,"YER012W_90"
"YER012W",109,"YER012W_109"
"YER013W",62,"YER013W_62"
"YER013W",373,"YER013W_373"
"YER013W",436,"YER013W_436"
"YER013W",620,"YER013W_620"
"YER013W",805,"YER013W_805"
"YER013W",1109,"YER013W_1109"
"YER013W",1137,"YER013W_1137"
"YER014W",7,"YER014W_7"
"YER014W",198,"YER014W_198"
"YER015W",50,"YER015W_50"
"YER015W",154,"YER015W_154"
"YER016W",103,"YER016W_103"
"YER016W",120,"YER016W_120"
"YER017C",94,"YER017C_94"
"YER017C",271,"YER017C_271"
"YER017C",542,"YER017C_542"
"YER019C-A",11,"YER019C-A_11"
"YER019W",351,"YER019W_351"
"YER019W",386,"YER019W_386"
"YER020W",301,"YER020W_301"
"YER021W",350,"YER021W_350"
"YER022W",68,"YER022W_68"
"YER022W",202,"YER022W_202"
"YER022W",319,"YER022W_319"
"YER022W",386,"YER022W_386"
"YER022W",426,"YER022W_426"
"YER022W",517,"YER022W_517"
"YER022W",555,"YER022W_555"
"YER024W",361,"YER024W_361"
"YER024W",368,"YER024W_368"
"YER024W",530,"YER024W_530"
"YER024W",896,"YER024W_896"
"YER024W",911,"YER024W_911"
"YER025W",44,"YER025W_44"
"YER025W",64,"YER025W_64"
"YER025W",362,"YER025W_362"
"YER025W",449,"YER025W_449"
"YER025W",498,"YER025W_498"
"YER026C",132,"YER026C_132"
"YER027C",269,"YER027C_269"
"YER028C",24,"YER028C_24"
"YER028C",58,"YER028C_58"
"YER028C",321,"YER028C_321"
"YER029C",55,"YER029C_55"
"YER029C",100,"YER029C_100"
"YER030W",6,"YER030W_6"
"YER030W",105,"YER030W_105"
"YER030W",115,"YER030W_115"
"YER032W",249,"YER032W_249"
"YER032W",324,"YER032W_324"
"YER032W",829,"YER032W_829"
"YER033C",74,"YER033C_74"
"YER033C",230,"YER033C_230"
"YER033C",265,"YER033C_265"
"YER033C",521,"YER033C_521"
"YER033C",904,"YER033C_904"
"YER034W",84,"YER034W_84"
"YER034W",109,"YER034W_109"
"YER035W",45,"YER035W_45"
"YER036C",351,"YER036C_351"
"YER037W",8,"YER037W_8"
"YER037W",144,"YER037W_144"
"YER038W-A",26,"YER038W-A_26"
"YER039C",233,"YER039C_233"
"YER040W",310,"YER040W_310"
"YER040W",346,"YER040W_346"
"YER040W",477,"YER040W_477"
"YER040W",565,"YER040W_565"
"YER041W",30,"YER041W_30"
"YER041W",60,"YER041W_60"
"YER041W",122,"YER041W_122"
"YER041W",264,"YER041W_264"
"YER041W",291,"YER041W_291"
"YER041W",503,"YER041W_503"
"YER041W",595,"YER041W_595"
"YER041W",682,"YER041W_682"
"YER043C",169,"YER043C_169"
"YER043C",377,"YER043C_377"
"YER044C",50,"YER044C_50"
"YER044C-A",290,"YER044C-A_290"
"YER044C-A",375,"YER044C-A_375"
"YER045C",379,"YER045C_379"
"YER045C",393,"YER045C_393"
"YER045C",421,"YER045C_421"
"YER045C",435,"YER045C_435"
"YER046W",119,"YER046W_119"
"YER047C",47,"YER047C_47"
"YER047C",98,"YER047C_98"
"YER047C",149,"YER047C_149"
"YER047C",450,"YER047C_450"
"YER047C",468,"YER047C_468"
"YER047C",523,"YER047C_523"
"YER048C",148,"YER048C_148"
"YER048C",162,"YER048C_162"
"YER048C",317,"YER048C_317"
"YER048C",335,"YER048C_335"
"YER048C",382,"YER048C_382"
"YER048W-A",38,"YER048W-A_38"
"YER049W",375,"YER049W_375"
"YER049W",620,"YER049W_620"
"YER050C",39,"YER050C_39"
"YER050C",120,"YER050C_120"
"YER051W",122,"YER051W_122"
"YER051W",230,"YER051W_230"
"YER051W",409,"YER051W_409"
"YER052C",301,"YER052C_301"
"YER052C",348,"YER052C_348"
"YER053C",193,"YER053C_193"
"YER054C",306,"YER054C_306"
"YER055C",17,"YER055C_17"
"YER056C-A",16,"YER056C-A_16"
"YER056C-A",36,"YER056C-A_36"
"YER056C-A",99,"YER056C-A_99"
"YER058W",63,"YER058W_63"
"YER058W",78,"YER058W_78"
"YER060W",240,"YER060W_240"
"YER060W",289,"YER060W_289"
"YER063W",135,"YER063W_135"
"YER063W",191,"YER063W_191"
"YER064C",259,"YER064C_259"
"YER065C",34,"YER065C_34"
"YER065C",66,"YER065C_66"
"YER065C",148,"YER065C_148"
"YER065C",355,"YER065C_355"
"YER065C",377,"YER065C_377"
"YER067W",94,"YER067W_94"
"YER068W",73,"YER068W_73"
"YER068W",168,"YER068W_168"
"YER069W",11,"YER069W_11"
"YER069W",303,"YER069W_303"
"YER069W",519,"YER069W_519"
"YER070W",315,"YER070W_315"
"YER070W",373,"YER070W_373"
"YER070W",496,"YER070W_496"
"YER070W",589,"YER070W_589"
"YER072W",83,"YER072W_83"
"YER073W",458,"YER073W_458"
"YER074W",99,"YER074W_99"
"YER074W-A",27,"YER074W-A_27"
"YER075C",83,"YER075C_83"
"YER075C",145,"YER075C_145"
"YER075C",433,"YER075C_433"
"YER075C",657,"YER075C_657"
"YER077C",4,"YER077C_4"
"YER077C",87,"YER077C_87"
"YER077C",142,"YER077C_142"
"YER077C",176,"YER077C_176"
"YER077C",191,"YER077C_191"
"YER077C",299,"YER077C_299"
"YER077C",625,"YER077C_625"
"YER078C",229,"YER078C_229"
"YER078C",270,"YER078C_270"
"YER080W",11,"YER080W_11"
"YER082C",422,"YER082C_422"
"YER082C",498,"YER082C_498"
"YER082C",512,"YER082C_512"
"YER083C",217,"YER083C_217"
"YER085C",123,"YER085C_123"
"YER085C",153,"YER085C_153"
"YER086W",407,"YER086W_407"
"YER087C-B",11,"YER087C-B_11"
"YER087W",101,"YER087W_101"
"YER087W",150,"YER087W_150"
"YER087W",526,"YER087W_526"
"YER088C",84,"YER088C_84"
"YER088C",112,"YER088C_112"
"YER088C",273,"YER088C_273"
"YER088C",365,"YER088C_365"
"YER088C",494,"YER088C_494"
"YER089C",305,"YER089C_305"
"YER089C",345,"YER089C_345"
"YER090W",135,"YER090W_135"
"YER090W",241,"YER090W_241"
"YER091C",11,"YER091C_11"
"YER091C",303,"YER091C_303"
"YER091C",389,"YER091C_389"
"YER091C",451,"YER091C_451"
"YER092W",12,"YER092W_12"
"YER092W",32,"YER092W_32"
"YER093C",92,"YER093C_92"
"YER093C",409,"YER093C_409"
"YER093C",586,"YER093C_586"
"YER093C",694,"YER093C_694"
"YER093C",732,"YER093C_732"
"YER093C",738,"YER093C_738"
"YER093C",781,"YER093C_781"
"YER093C",863,"YER093C_863"
"YER093C",969,"YER093C_969"
"YER093C-A",31,"YER093C-A_31"
"YER094C",68,"YER094C_68"
"YER094C",191,"YER094C_191"
"YER095W",357,"YER095W_357"
"YER096W",335,"YER096W_335"
"YER096W",414,"YER096W_414"
"YER098W",168,"YER098W_168"
"YER098W",235,"YER098W_235"
"YER098W",253,"YER098W_253"
"YER098W",366,"YER098W_366"
"YER098W",563,"YER098W_563"
"YER098W",698,"YER098W_698"
"YER098W",732,"YER098W_732"
"YER100W",4,"YER100W_4"
"YER101C",37,"YER101C_37"
"YER101C",69,"YER101C_69"
"YER102W",5,"YER102W_5"
"YER102W",41,"YER102W_41"
"YER102W",123,"YER102W_123"
"YER102W",135,"YER102W_135"
"YER102W",194,"YER102W_194"
"YER103W",69,"YER103W_69"
"YER103W",256,"YER103W_256"
"YER104W",95,"YER104W_95"
"YER104W",103,"YER104W_103"
"YER105C",7,"YER105C_7"
"YER105C",27,"YER105C_27"
"YER105C",46,"YER105C_46"
"YER105C",727,"YER105C_727"
"YER105C",994,"YER105C_994"
"YER106W",23,"YER106W_23"
"YER106W",39,"YER106W_39"
"YER106W",94,"YER106W_94"
"YER106W",124,"YER106W_124"
"YER106W",198,"YER106W_198"
"YER106W",276,"YER106W_276"
"YER107C",298,"YER107C_298"
"YER110C",288,"YER110C_288"
"YER110C",875,"YER110C_875"
"YER110C",1053,"YER110C_1053"
"YER111C",58,"YER111C_58"
"YER111C",76,"YER111C_76"
"YER111C",172,"YER111C_172"
"YER111C",192,"YER111C_192"
"YER111C",391,"YER111C_391"
"YER111C",695,"YER111C_695"
"YER111C",833,"YER111C_833"
"YER111C",1043,"YER111C_1043"
"YER113C",109,"YER113C_109"
"YER113C",427,"YER113C_427"
"YER113C",446,"YER113C_446"
"YER113C",625,"YER113C_625"
"YER114C",115,"YER114C_115"
"YER114C",287,"YER114C_287"
"YER114C",362,"YER114C_362"
"YER114C",600,"YER114C_600"
"YER114C",621,"YER114C_621"
"YER114C",714,"YER114C_714"
"YER114C",742,"YER114C_742"
"YER114C",1014,"YER114C_1014"
"YER116C",16,"YER116C_16"
"YER116C",250,"YER116C_250"
"YER116C",256,"YER116C_256"
"YER118C",6,"YER118C_6"
"YER118C",337,"YER118C_337"
"YER120W",113,"YER120W_113"
"YER122C",82,"YER122C_82"
"YER123W",194,"YER123W_194"
"YER123W",202,"YER123W_202"
"YER123W",339,"YER123W_339"
"YER124C",14,"YER124C_14"
"YER124C",69,"YER124C_69"
"YER124C",181,"YER124C_181"
"YER125W",281,"YER125W_281"
"YER125W",458,"YER125W_458"
"YER125W",474,"YER125W_474"
"YER125W",572,"YER125W_572"
"YER126C",9,"YER126C_9"
"YER126C",135,"YER126C_135"
"YER126C",163,"YER126C_163"
"YER126C",173,"YER126C_173"
"YER127W",108,"YER127W_108"
"YER127W",133,"YER127W_133"
"YER127W",227,"YER127W_227"
"YER127W",275,"YER127W_275"
"YER127W",331,"YER127W_331"
"YER128W",93,"YER128W_93"
"YER128W",133,"YER128W_133"
"YER128W",142,"YER128W_142"
"YER128W",163,"YER128W_163"
"YER129W",108,"YER129W_108"
"YER129W",162,"YER129W_162"
"YER129W",182,"YER129W_182"
"YER129W",188,"YER129W_188"
"YER129W",427,"YER129W_427"
"YER129W",435,"YER129W_435"
"YER129W",500,"YER129W_500"
"YER129W",586,"YER129W_586"
"YER129W",757,"YER129W_757"
"YER129W",805,"YER129W_805"
"YER129W",914,"YER129W_914"
"YER129W",952,"YER129W_952"
"YER129W",1018,"YER129W_1018"
"YER129W",1045,"YER129W_1045"
"YER129W",1071,"YER129W_1071"
"YER129W",1117,"YER129W_1117"
"YER130C",238,"YER130C_238"
"YER130C",365,"YER130C_365"
"YER131W",28,"YER131W_28"
"YER131W",82,"YER131W_82"
"YER131W",100,"YER131W_100"
"YER132C",29,"YER132C_29"
"YER132C",79,"YER132C_79"
"YER132C",609,"YER132C_609"
"YER132C",862,"YER132C_862"
"YER132C",971,"YER132C_971"
"YER132C",978,"YER132C_978"
"YER132C",1316,"YER132C_1316"
"YER132C",1402,"YER132C_1402"
"YER132C",1678,"YER132C_1678"
"YER136W",67,"YER136W_67"
"YER140W",134,"YER140W_134"
"YER140W",140,"YER140W_140"
"YER140W",171,"YER140W_171"
"YER140W",271,"YER140W_271"
"YER140W",450,"YER140W_450"
"YER140W",512,"YER140W_512"
"YER140W",547,"YER140W_547"
"YER141W",42,"YER141W_42"
"YER141W",191,"YER141W_191"
"YER141W",345,"YER141W_345"
"YER141W",388,"YER141W_388"
"YER141W",450,"YER141W_450"
"YER142C",137,"YER142C_137"
"YER142C",228,"YER142C_228"
"YER143W",231,"YER143W_231"
"YER144C",15,"YER144C_15"
"YER144C",670,"YER144C_670"
"YER144C",679,"YER144C_679"
"YER145C",41,"YER145C_41"
"YER145C",109,"YER145C_109"
"YER145C",131,"YER145C_131"
"YER145C",339,"YER145C_339"
"YER147C",536,"YER147C_536"
"YER148W",6,"YER148W_6"
"YER148W",133,"YER148W_133"
"YER149C",369,"YER149C_369"
"YER149C",387,"YER149C_387"
"YER151C",285,"YER151C_285"
"YER151C",543,"YER151C_543"
"YER152C",178,"YER152C_178"
"YER153C",126,"YER153C_126"
"YER154W",358,"YER154W_358"
"YER154W",374,"YER154W_374"
"YER155C",2,"YER155C_2"
"YER155C",71,"YER155C_71"
"YER155C",664,"YER155C_664"
"YER155C",736,"YER155C_736"
"YER155C",783,"YER155C_783"
"YER155C",972,"YER155C_972"
"YER155C",1391,"YER155C_1391"
"YER155C",1641,"YER155C_1641"
"YER155C",1763,"YER155C_1763"
"YER155C",1805,"YER155C_1805"
"YER155C",1832,"YER155C_1832"
"YER155C",1941,"YER155C_1941"
"YER156C",5,"YER156C_5"
"YER156C",42,"YER156C_42"
"YER157W",3,"YER157W_3"
"YER157W",116,"YER157W_116"
"YER157W",207,"YER157W_207"
"YER157W",278,"YER157W_278"
"YER157W",633,"YER157W_633"
"YER157W",705,"YER157W_705"
"YER158C",136,"YER158C_136"
"YER158C",266,"YER158C_266"
"YER158C",481,"YER158C_481"
"YER158C",548,"YER158C_548"
"YER159C",104,"YER159C_104"
"YER161C",83,"YER161C_83"
"YER161C",112,"YER161C_112"
"YER161C",159,"YER161C_159"
"YER161C",272,"YER161C_272"
"YER161C",312,"YER161C_312"
"YER162C",44,"YER162C_44"
"YER162C",119,"YER162C_119"
"YER162C",165,"YER162C_165"
"YER162C",197,"YER162C_197"
"YER162C",212,"YER162C_212"
"YER162C",368,"YER162C_368"
"YER162C",412,"YER162C_412"
"YER162C",477,"YER162C_477"
"YER162C",501,"YER162C_501"
"YER162C",655,"YER162C_655"
"YER163C",147,"YER163C_147"
"YER164W",588,"YER164W_588"
"YER164W",706,"YER164W_706"
"YER164W",832,"YER164W_832"
"YER164W",942,"YER164W_942"
"YER164W",950,"YER164W_950"
"YER164W",1069,"YER164W_1069"
"YER164W",1086,"YER164W_1086"
"YER164W",1280,"YER164W_1280"
"YER164W",1317,"YER164W_1317"
"YER165W",116,"YER165W_116"
"YER165W",288,"YER165W_288"
"YER165W",399,"YER165W_399"
"YER166W",193,"YER166W_193"
"YER166W",457,"YER166W_457"
"YER166W",541,"YER166W_541"
"YER166W",577,"YER166W_577"
"YER166W",713,"YER166W_713"
"YER166W",846,"YER166W_846"
"YER166W",1087,"YER166W_1087"
"YER166W",1262,"YER166W_1262"
"YER167W",26,"YER167W_26"
"YER167W",77,"YER167W_77"
"YER167W",271,"YER167W_271"
"YER167W",364,"YER167W_364"
"YER167W",479,"YER167W_479"
"YER168C",118,"YER168C_118"
"YER168C",420,"YER168C_420"
"YER168C",457,"YER168C_457"
"YER169W",365,"YER169W_365"
"YER169W",642,"YER169W_642"
"YER171W",134,"YER171W_134"
"YER171W",336,"YER171W_336"
"YER171W",371,"YER171W_371"
"YER172C",25,"YER172C_25"
"YER172C",82,"YER172C_82"
"YER172C",295,"YER172C_295"
"YER172C",390,"YER172C_390"
"YER172C",1047,"YER172C_1047"
"YER172C",1181,"YER172C_1181"
"YER172C",1895,"YER172C_1895"
"YER172C",2108,"YER172C_2108"
"YER173W",30,"YER173W_30"
"YER173W",82,"YER173W_82"
"YER173W",259,"YER173W_259"
"YER173W",286,"YER173W_286"
"YER173W",422,"YER173W_422"
"YER173W",445,"YER173W_445"
"YER175C",184,"YER175C_184"
"YER175C",217,"YER175C_217"
"YER175C",225,"YER175C_225"
"YER175C",253,"YER175C_253"
"YER175C",270,"YER175C_270"
"YER176W",92,"YER176W_92"
"YER176W",126,"YER176W_126"
"YER176W",250,"YER176W_250"
"YER176W",337,"YER176W_337"
"YER176W",369,"YER176W_369"
"YER176W",429,"YER176W_429"
"YER176W",437,"YER176W_437"
"YER176W",446,"YER176W_446"
"YER176W",763,"YER176W_763"
"YER176W",777,"YER176W_777"
"YER178W",103,"YER178W_103"
"YER178W",356,"YER178W_356"
"YER179W",51,"YER179W_51"
"YER179W",294,"YER179W_294"
"YER180C",28,"YER180C_28"
"YER180C",44,"YER180C_44"
"YER180C",184,"YER180C_184"
"YER180C-A",30,"YER180C-A_30"
"YER185W",43,"YER185W_43"
"YER185W",208,"YER185W_208"
"YER186C",25,"YER186C_25"
"YER186C",139,"YER186C_139"
"YER188C-A",80,"YER188C-A_80"
"YER189W",59,"YER189W_59"
"YER190W",70,"YER190W_70"
"YER190W",197,"YER190W_197"
"YER190W",322,"YER190W_322"
"YER190W",351,"YER190W_351"
"YER190W",1030,"YER190W_1030"
"YER190W",1064,"YER190W_1064"
"YER190W",1307,"YER190W_1307"
"YER190W",1322,"YER190W_1322"
"YER190W",1512,"YER190W_1512"
"YER190W",1559,"YER190W_1559"
"YFL001W",6,"YFL001W_6"
"YFL001W",63,"YFL001W_63"
"YFL001W",143,"YFL001W_143"
"YFL002C",188,"YFL002C_188"
"YFL002C",357,"YFL002C_357"
"YFL002C",419,"YFL002C_419"
"YFL002C",539,"YFL002C_539"
"YFL002C",583,"YFL002C_583"
"YFL003C",29,"YFL003C_29"
"YFL003C",246,"YFL003C_246"
"YFL003C",489,"YFL003C_489"
"YFL003C",530,"YFL003C_530"
"YFL004W",26,"YFL004W_26"
"YFL004W",35,"YFL004W_35"
"YFL004W",127,"YFL004W_127"
"YFL004W",556,"YFL004W_556"
"YFL007W",24,"YFL007W_24"
"YFL007W",503,"YFL007W_503"
"YFL007W",1347,"YFL007W_1347"
"YFL007W",2042,"YFL007W_2042"
"YFL007W",2111,"YFL007W_2111"
"YFL008W",179,"YFL008W_179"
"YFL008W",186,"YFL008W_186"
"YFL008W",201,"YFL008W_201"
"YFL008W",224,"YFL008W_224"
"YFL008W",324,"YFL008W_324"
"YFL008W",423,"YFL008W_423"
"YFL008W",759,"YFL008W_759"
"YFL008W",844,"YFL008W_844"
"YFL008W",920,"YFL008W_920"
"YFL008W",983,"YFL008W_983"
"YFL008W",1170,"YFL008W_1170"
"YFL009W",78,"YFL009W_78"
"YFL009W",310,"YFL009W_310"
"YFL009W",443,"YFL009W_443"
"YFL011W",80,"YFL011W_80"
"YFL011W",250,"YFL011W_250"
"YFL011W",257,"YFL011W_257"
"YFL011W",367,"YFL011W_367"
"YFL012W",90,"YFL012W_90"
"YFL013C",111,"YFL013C_111"
"YFL013C",121,"YFL013C_121"
"YFL013C",212,"YFL013C_212"
"YFL013C",531,"YFL013C_531"
"YFL013C",608,"YFL013C_608"
"YFL013C",668,"YFL013C_668"
"YFL016C",422,"YFL016C_422"
"YFL016C",473,"YFL016C_473"
"YFL016C",484,"YFL016C_484"
"YFL017W-A",8,"YFL017W-A_8"
"YFL018C",3,"YFL018C_3"
"YFL018C",128,"YFL018C_128"
"YFL018C",249,"YFL018C_249"
"YFL023W",198,"YFL023W_198"
"YFL023W",318,"YFL023W_318"
"YFL023W",592,"YFL023W_592"
"YFL023W",747,"YFL023W_747"
"YFL023W",781,"YFL023W_781"
"YFL024C",16,"YFL024C_16"
"YFL024C",274,"YFL024C_274"
"YFL024C",367,"YFL024C_367"
"YFL024C",395,"YFL024C_395"
"YFL024C",412,"YFL024C_412"
"YFL024C",427,"YFL024C_427"
"YFL024C",512,"YFL024C_512"
"YFL024C",612,"YFL024C_612"
"YFL024C",754,"YFL024C_754"
"YFL025C",46,"YFL025C_46"
"YFL025C",840,"YFL025C_840"
"YFL026W",225,"YFL026W_225"
"YFL026W",343,"YFL026W_343"
"YFL026W",350,"YFL026W_350"
"YFL027C",45,"YFL027C_45"
"YFL027C",122,"YFL027C_122"
"YFL027C",345,"YFL027C_345"
"YFL027C",408,"YFL027C_408"
"YFL028C",128,"YFL028C_128"
"YFL028C",148,"YFL028C_148"
"YFL029C",15,"YFL029C_15"
"YFL030W",378,"YFL030W_378"
"YFL031W",23,"YFL031W_23"
"YFL033C",419,"YFL033C_419"
"YFL033C",552,"YFL033C_552"
"YFL033C",629,"YFL033C_629"
"YFL033C",941,"YFL033C_941"
"YFL033C",995,"YFL033C_995"
"YFL033C",1091,"YFL033C_1091"
"YFL033C",1411,"YFL033C_1411"
"YFL033C",1735,"YFL033C_1735"
"YFL033C",1743,"YFL033C_1743"
"YFL034C-A",7,"YFL034C-A_7"
"YFL034C-A",74,"YFL034C-A_74"
"YFL034C-B",7,"YFL034C-B_7"
"YFL034C-B",46,"YFL034C-B_46"
"YFL034C-B",258,"YFL034C-B_258"
"YFL034W",13,"YFL034W_13"
"YFL034W",56,"YFL034W_56"
"YFL034W",207,"YFL034W_207"
"YFL034W",222,"YFL034W_222"
"YFL034W",319,"YFL034W_319"
"YFL034W",969,"YFL034W_969"
"YFL034W",1060,"YFL034W_1060"
"YFL036W",17,"YFL036W_17"
"YFL036W",70,"YFL036W_70"
"YFL036W",479,"YFL036W_479"
"YFL036W",564,"YFL036W_564"
"YFL036W",1081,"YFL036W_1081"
"YFL036W",1228,"YFL036W_1228"
"YFL036W",1247,"YFL036W_1247"
"YFL038C",122,"YFL038C_122"
"YFL039C",206,"YFL039C_206"
"YFL040W",10,"YFL040W_10"
"YFL040W",266,"YFL040W_266"
"YFL041W",264,"YFL041W_264"
"YFL041W-A",13,"YFL041W-A_13"
"YFL041W-A",57,"YFL041W-A_57"
"YFL042C",124,"YFL042C_124"
"YFL042C",599,"YFL042C_599"
"YFL044C",89,"YFL044C_89"
"YFL045C",121,"YFL045C_121"
"YFL045C",161,"YFL045C_161"
"YFL046W",3,"YFL046W_3"
"YFL046W",116,"YFL046W_116"
"YFL047W",150,"YFL047W_150"
"YFL047W",186,"YFL047W_186"
"YFL047W",480,"YFL047W_480"
"YFL047W",700,"YFL047W_700"
"YFL048C",211,"YFL048C_211"
"YFL048C",306,"YFL048C_306"
"YFL048C",392,"YFL048C_392"
"YFL048C",434,"YFL048C_434"
"YFL050C",242,"YFL050C_242"
"YFL050C",606,"YFL050C_606"
"YFL050C",824,"YFL050C_824"
"YFL050C",839,"YFL050C_839"
"YFL053W",501,"YFL053W_501"
"YFL054C",76,"YFL054C_76"
"YFL054C",180,"YFL054C_180"
"YFL054C",202,"YFL054C_202"
"YFL054C",419,"YFL054C_419"
"YFL055W",50,"YFL055W_50"
"YFL058W",277,"YFL058W_277"
"YFL058W",326,"YFL058W_326"
"YFL060C",115,"YFL060C_115"
"YFL062W",166,"YFL062W_166"
"YFL062W",216,"YFL062W_216"
"YFL062W",223,"YFL062W_223"
"YFL062W",311,"YFL062W_311"
"YFL062W",345,"YFL062W_345"
"YFL064C",59,"YFL064C_59"
"YFL065C",15,"YFL065C_15"
"YFL065C",88,"YFL065C_88"
"YFL066C",345,"YFL066C_345"
"YFL066C",379,"YFL066C_379"
"YFR001W",39,"YFR001W_39"
"YFR001W",126,"YFR001W_126"
"YFR002W",166,"YFR002W_166"
"YFR002W",306,"YFR002W_306"
"YFR003C",65,"YFR003C_65"
"YFR004W",269,"YFR004W_269"
"YFR005C",6,"YFR005C_6"
"YFR005C",15,"YFR005C_15"
"YFR005C",191,"YFR005C_191"
"YFR005C",198,"YFR005C_198"
"YFR005C",259,"YFR005C_259"
"YFR005C",315,"YFR005C_315"
"YFR006W",41,"YFR006W_41"
"YFR006W",66,"YFR006W_66"
"YFR006W",518,"YFR006W_518"
"YFR007W",175,"YFR007W_175"
"YFR008W",122,"YFR008W_122"
"YFR008W",169,"YFR008W_169"
"YFR009W",131,"YFR009W_131"
"YFR009W",498,"YFR009W_498"
"YFR010W",301,"YFR010W_301"
"YFR010W",316,"YFR010W_316"
"YFR011C",50,"YFR011C_50"
"YFR011C",125,"YFR011C_125"
"YFR013W",117,"YFR013W_117"
"YFR013W",273,"YFR013W_273"
"YFR013W",478,"YFR013W_478"
"YFR013W",647,"YFR013W_647"
"YFR013W",655,"YFR013W_655"
"YFR013W",692,"YFR013W_692"
"YFR013W",781,"YFR013W_781"
"YFR014C",34,"YFR014C_34"
"YFR014C",66,"YFR014C_66"
"YFR014C",126,"YFR014C_126"
"YFR014C",320,"YFR014C_320"
"YFR014C",329,"YFR014C_329"
"YFR014C",434,"YFR014C_434"
"YFR015C",180,"YFR015C_180"
"YFR015C",289,"YFR015C_289"
"YFR015C",341,"YFR015C_341"
"YFR015C",418,"YFR015C_418"
"YFR015C",608,"YFR015C_608"
"YFR015C",642,"YFR015C_642"
"YFR016C",675,"YFR016C_675"
"YFR016C",754,"YFR016C_754"
"YFR016C",1187,"YFR016C_1187"
"YFR017C",55,"YFR017C_55"
"YFR017C",171,"YFR017C_171"
"YFR019W",129,"YFR019W_129"
"YFR019W",221,"YFR019W_221"
"YFR019W",251,"YFR019W_251"
"YFR019W",319,"YFR019W_319"
"YFR019W",842,"YFR019W_842"
"YFR019W",1066,"YFR019W_1066"
"YFR019W",1108,"YFR019W_1108"
"YFR019W",1271,"YFR019W_1271"
"YFR019W",1367,"YFR019W_1367"
"YFR019W",1489,"YFR019W_1489"
"YFR019W",1496,"YFR019W_1496"
"YFR019W",1504,"YFR019W_1504"
"YFR019W",1510,"YFR019W_1510"
"YFR019W",1616,"YFR019W_1616"
"YFR019W",1670,"YFR019W_1670"
"YFR019W",2127,"YFR019W_2127"
"YFR019W",2171,"YFR019W_2171"
"YFR019W",2225,"YFR019W_2225"
"YFR021W",372,"YFR021W_372"
"YFR021W",380,"YFR021W_380"
"YFR022W",7,"YFR022W_7"
"YFR022W",90,"YFR022W_90"
"YFR022W",206,"YFR022W_206"
"YFR022W",355,"YFR022W_355"
"YFR022W",508,"YFR022W_508"
"YFR022W",638,"YFR022W_638"
