"KR5of10.orf","KR5of10.position","KR5of10.name"
"YDR097C",133,"YDR097C_133"
"YDR097C",157,"YDR097C_157"
"YDR097C",236,"YDR097C_236"
"YDR101C",243,"YDR101C_243"
"YDR103W",57,"YDR103W_57"
"YDR103W",730,"YDR103W_730"
"YDR104C",82,"YDR104C_82"
"YDR104C",450,"YDR104C_450"
"YDR106W",138,"YDR106W_138"
"YDR108W",618,"YDR108W_618"
"YDR109C",558,"YDR109C_558"
"YDR109C",700,"YDR109C_700"
"YDR110W",24,"YDR110W_24"
"YDR110W",195,"YDR110W_195"
"YDR115W",86,"YDR115W_86"
"YDR116C",46,"YDR116C_46"
"YDR117C",286,"YDR117C_286"
"YDR117C",424,"YDR117C_424"
"YDR119W",16,"YDR119W_16"
"YDR120C",544,"YDR120C_544"
"YDR124W",114,"YDR124W_114"
"YDR124W",230,"YDR124W_230"
"YDR127W",364,"YDR127W_364"
"YDR128W",882,"YDR128W_882"
"YDR135C",58,"YDR135C_58"
"YDR137W",440,"YDR137W_440"
"YDR138W",640,"YDR138W_640"
"YDR140W",183,"YDR140W_183"
"YDR141C",1148,"YDR141C_1148"
"YDR143C",180,"YDR143C_180"
"YDR145W",413,"YDR145W_413"
"YDR146C",559,"YDR146C_559"
"YDR148C",237,"YDR148C_237"
"YDR150W",175,"YDR150W_175"
"YDR150W",283,"YDR150W_283"
"YDR151C",235,"YDR151C_235"
"YDR153C",263,"YDR153C_263"
"YDR159W",78,"YDR159W_78"
"YDR159W",229,"YDR159W_229"
"YDR159W",789,"YDR159W_789"
"YDR159W",810,"YDR159W_810"
"YDR159W",1083,"YDR159W_1083"
"YDR159W",1113,"YDR159W_1113"
"YDR159W",1147,"YDR159W_1147"
"YDR160W",178,"YDR160W_178"
"YDR160W",273,"YDR160W_273"
"YDR164C",481,"YDR164C_481"
"YDR165W",137,"YDR165W_137"
"YDR167W",45,"YDR167W_45"
"YDR169C",274,"YDR169C_274"
"YDR170C",1794,"YDR170C_1794"
"YDR171W",172,"YDR171W_172"
"YDR171W",346,"YDR171W_346"
"YDR172W",623,"YDR172W_623"
"YDR173C",147,"YDR173C_147"
"YDR174W",93,"YDR174W_93"
"YDR175C",299,"YDR175C_299"
"YDR176W",3,"YDR176W_3"
"YDR176W",91,"YDR176W_91"
"YDR176W",563,"YDR176W_563"
"YDR180W",423,"YDR180W_423"
"YDR180W",1188,"YDR180W_1188"
"YDR181C",44,"YDR181C_44"
"YDR181C",96,"YDR181C_96"
"YDR181C",208,"YDR181C_208"
"YDR181C",333,"YDR181C_333"
"YDR181C",476,"YDR181C_476"
"YDR182W",21,"YDR182W_21"
"YDR184C",140,"YDR184C_140"
"YDR186C",83,"YDR186C_83"
"YDR188W",267,"YDR188W_267"
"YDR189W",591,"YDR189W_591"
"YDR194C",414,"YDR194C_414"
"YDR195W",197,"YDR195W_197"
"YDR195W",212,"YDR195W_212"
"YDR195W",360,"YDR195W_360"
"YDR196C",19,"YDR196C_19"
"YDR198C",399,"YDR198C_399"
"YDR204W",311,"YDR204W_311"
"YDR206W",607,"YDR206W_607"
"YDR207C",635,"YDR207C_635"
"YDR207C",717,"YDR207C_717"
"YDR207C",775,"YDR207C_775"
"YDR207C",817,"YDR207C_817"
"YDR208W",197,"YDR208W_197"
"YDR208W",607,"YDR208W_607"
"YDR212W",314,"YDR212W_314"
"YDR213W",40,"YDR213W_40"
"YDR213W",55,"YDR213W_55"
"YDR214W",37,"YDR214W_37"
"YDR217C",965,"YDR217C_965"
"YDR218C",17,"YDR218C_17"
"YDR219C",277,"YDR219C_277"
"YDR219C",297,"YDR219C_297"
"YDR223W",12,"YDR223W_12"
"YDR223W",80,"YDR223W_80"
"YDR227W",729,"YDR227W_729"
"YDR232W",83,"YDR232W_83"
"YDR235W",426,"YDR235W_426"
"YDR239C",9,"YDR239C_9"
"YDR248C",101,"YDR248C_101"
"YDR248C",131,"YDR248C_131"
"YDR249C",11,"YDR249C_11"
"YDR252W",24,"YDR252W_24"
"YDR259C",236,"YDR259C_236"
"YDR263C",61,"YDR263C_61"
"YDR263C",85,"YDR263C_85"
"YDR263C",358,"YDR263C_358"
"YDR266C",625,"YDR266C_625"
"YDR268W",263,"YDR268W_263"
"YDR268W",360,"YDR268W_360"
"YDR277C",80,"YDR277C_80"
"YDR279W",326,"YDR279W_326"
"YDR283C",165,"YDR283C_165"
"YDR283C",950,"YDR283C_950"
"YDR285W",833,"YDR285W_833"
"YDR289C",100,"YDR289C_100"
"YDR292C",185,"YDR292C_185"
"YDR292C",380,"YDR292C_380"
"YDR292C",461,"YDR292C_461"
"YDR293C",470,"YDR293C_470"
"YDR293C",499,"YDR293C_499"
"YDR293C",745,"YDR293C_745"
"YDR295C",161,"YDR295C_161"
"YDR297W",307,"YDR297W_307"
"YDR297W",324,"YDR297W_324"
"YDR299W",263,"YDR299W_263"
"YDR299W",335,"YDR299W_335"
"YDR300C",64,"YDR300C_64"
"YDR301W",606,"YDR301W_606"
"YDR301W",685,"YDR301W_685"
"YDR301W",812,"YDR301W_812"
"YDR301W",1028,"YDR301W_1028"
"YDR303C",18,"YDR303C_18"
"YDR305C",5,"YDR305C_5"
"YDR306C",4,"YDR306C_4"
"YDR306C",67,"YDR306C_67"
"YDR308C",108,"YDR308C_108"
"YDR310C",204,"YDR310C_204"
"YDR310C",530,"YDR310C_530"
"YDR310C",569,"YDR310C_569"
"YDR310C",740,"YDR310C_740"
"YDR310C",928,"YDR310C_928"
"YDR310C",948,"YDR310C_948"
"YDR311W",65,"YDR311W_65"
"YDR311W",291,"YDR311W_291"
"YDR312W",58,"YDR312W_58"
"YDR312W",118,"YDR312W_118"
"YDR312W",217,"YDR312W_217"
"YDR312W",369,"YDR312W_369"
"YDR313C",59,"YDR313C_59"
"YDR314C",16,"YDR314C_16"
"YDR314C",71,"YDR314C_71"
"YDR314C",121,"YDR314C_121"
"YDR314C",227,"YDR314C_227"
"YDR314C",406,"YDR314C_406"
"YDR314C",509,"YDR314C_509"
"YDR314C",599,"YDR314C_599"
"YDR316W",48,"YDR316W_48"
"YDR316W",63,"YDR316W_63"
"YDR316W",153,"YDR316W_153"
"YDR316W",226,"YDR316W_226"
"YDR316W",282,"YDR316W_282"
"YDR316W",444,"YDR316W_444"
"YDR317W",94,"YDR317W_94"
"YDR317W",340,"YDR317W_340"
"YDR318W",25,"YDR318W_25"
"YDR320C",520,"YDR320C_520"
"YDR323C",64,"YDR323C_64"
"YDR323C",95,"YDR323C_95"
"YDR323C",154,"YDR323C_154"
"YDR324C",10,"YDR324C_10"
"YDR326C",34,"YDR326C_34"
"YDR326C",62,"YDR326C_62"
"YDR326C",556,"YDR326C_556"
"YDR326C",1344,"YDR326C_1344"
"YDR330W",228,"YDR330W_228"
"YDR331W",350,"YDR331W_350"
"YDR332W",618,"YDR332W_618"
"YDR334W",5,"YDR334W_5"
"YDR334W",90,"YDR334W_90"
"YDR334W",148,"YDR334W_148"
"YDR334W",155,"YDR334W_155"
"YDR334W",161,"YDR334W_161"
"YDR334W",296,"YDR334W_296"
"YDR334W",371,"YDR334W_371"
"YDR334W",397,"YDR334W_397"
"YDR334W",1146,"YDR334W_1146"
"YDR335W",450,"YDR335W_450"
"YDR335W",1179,"YDR335W_1179"
"YDR335W",1190,"YDR335W_1190"
"YDR336W",36,"YDR336W_36"
"YDR336W",47,"YDR336W_47"
"YDR336W",257,"YDR336W_257"
"YDR337W",39,"YDR337W_39"
"YDR337W",268,"YDR337W_268"
"YDR338C",39,"YDR338C_39"
"YDR339C",20,"YDR339C_20"
"YDR339C",118,"YDR339C_118"
"YDR347W",174,"YDR347W_174"
"YDR348C",488,"YDR348C_488"
"YDR351W",311,"YDR351W_311"
"YDR351W",538,"YDR351W_538"
"YDR356W",54,"YDR356W_54"
"YDR356W",295,"YDR356W_295"
"YDR356W",591,"YDR356W_591"
"YDR356W",726,"YDR356W_726"
"YDR356W",841,"YDR356W_841"
"YDR356W",913,"YDR356W_913"
"YDR358W",310,"YDR358W_310"
"YDR359C",70,"YDR359C_70"
"YDR359C",765,"YDR359C_765"
"YDR361C",6,"YDR361C_6"
"YDR361C",213,"YDR361C_213"
"YDR362C",130,"YDR362C_130"
"YDR362C",248,"YDR362C_248"
"YDR363W",325,"YDR363W_325"
"YDR363W-A",18,"YDR363W-A_18"
"YDR365C",50,"YDR365C_50"
"YDR365C",460,"YDR365C_460"
"YDR365C",519,"YDR365C_519"
"YDR365C",576,"YDR365C_576"
"YDR369C",567,"YDR369C_567"
"YDR369C",636,"YDR369C_636"
"YDR369C",645,"YDR369C_645"
"YDR369C",846,"YDR369C_846"
"YDR375C",214,"YDR375C_214"
"YDR376W",287,"YDR376W_287"
"YDR376W",464,"YDR376W_464"
"YDR379W",106,"YDR379W_106"
"YDR379W",483,"YDR379W_483"
"YDR381W",50,"YDR381W_50"
"YDR381W",183,"YDR381W_183"
"YDR381W",197,"YDR381W_197"
"YDR383C",49,"YDR383C_49"
"YDR383C",225,"YDR383C_225"
"YDR388W",143,"YDR388W_143"
"YDR388W",281,"YDR388W_281"
"YDR389W",477,"YDR389W_477"
"YDR389W",630,"YDR389W_630"
"YDR392W",207,"YDR392W_207"
"YDR393W",140,"YDR393W_140"
"YDR394W",73,"YDR394W_73"
"YDR394W",344,"YDR394W_344"
"YDR397C",99,"YDR397C_99"
"YDR402C",413,"YDR402C_413"
"YDR403W",401,"YDR403W_401"
"YDR405W",232,"YDR405W_232"
"YDR406W",820,"YDR406W_820"
"YDR412W",63,"YDR412W_63"
"YDR412W",218,"YDR412W_218"
"YDR415C",42,"YDR415C_42"
"YDR418W",86,"YDR418W_86"
"YDR419W",132,"YDR419W_132"
"YDR419W",596,"YDR419W_596"
"YDR421W",50,"YDR421W_50"
"YDR421W",779,"YDR421W_779"
"YDR422C",42,"YDR422C_42"
"YDR422C",366,"YDR422C_366"
"YDR423C",58,"YDR423C_58"
"YDR430C",266,"YDR430C_266"
"YDR434W",497,"YDR434W_497"
"YDR435C",53,"YDR435C_53"
"YDR436W",45,"YDR436W_45"
"YDR436W",191,"YDR436W_191"
"YDR436W",388,"YDR436W_388"
"YDR436W",531,"YDR436W_531"
"YDR436W",699,"YDR436W_699"
"YDR439W",311,"YDR439W_311"
"YDR440W",106,"YDR440W_106"
"YDR440W",114,"YDR440W_114"
"YDR440W",122,"YDR440W_122"
"YDR440W",439,"YDR440W_439"
"YDR443C",566,"YDR443C_566"
"YDR444W",268,"YDR444W_268"
"YDR444W",387,"YDR444W_387"
"YDR446W",115,"YDR446W_115"
"YDR447C",3,"YDR447C_3"
"YDR448W",211,"YDR448W_211"
"YDR448W",231,"YDR448W_231"
"YDR450W",115,"YDR450W_115"
"YDR451C",143,"YDR451C_143"
"YDR451C",224,"YDR451C_224"
"YDR452W",83,"YDR452W_83"
"YDR452W",374,"YDR452W_374"
"YDR452W",453,"YDR452W_453"
"YDR452W",554,"YDR452W_554"
"YDR457W",6,"YDR457W_6"
"YDR457W",71,"YDR457W_71"
"YDR457W",2270,"YDR457W_2270"
"YDR457W",2762,"YDR457W_2762"
"YDR458C",70,"YDR458C_70"
"YDR458C",285,"YDR458C_285"
"YDR458C",592,"YDR458C_592"
"YDR459C",8,"YDR459C_8"
"YDR460W",61,"YDR460W_61"
"YDR460W",163,"YDR460W_163"
"YDR462W",25,"YDR462W_25"
"YDR463W",274,"YDR463W_274"
"YDR464W",208,"YDR464W_208"
"YDR464W",230,"YDR464W_230"
"YDR464W",244,"YDR464W_244"
"YDR464W",367,"YDR464W_367"
"YDR464W",552,"YDR464W_552"
"YDR464W",586,"YDR464W_586"
"YDR464W",662,"YDR464W_662"
"YDR464W",1071,"YDR464W_1071"
"YDR464W",1237,"YDR464W_1237"
"YDR464W",1306,"YDR464W_1306"
"YDR464W",1331,"YDR464W_1331"
"YDR470C",324,"YDR470C_324"
"YDR471W",52,"YDR471W_52"
"YDR471W",107,"YDR471W_107"
"YDR472W",168,"YDR472W_168"
"YDR473C",298,"YDR473C_298"
"YDR473C",314,"YDR473C_314"
"YDR475C",60,"YDR475C_60"
"YDR475C",252,"YDR475C_252"
"YDR475C",581,"YDR475C_581"
"YDR475C",698,"YDR475C_698"
"YDR478W",175,"YDR478W_175"
"YDR480W",45,"YDR480W_45"
"YDR480W",217,"YDR480W_217"
"YDR483W",433,"YDR483W_433"
"YDR485C",137,"YDR485C_137"
"YDR485C",159,"YDR485C_159"
"YDR488C",3,"YDR488C_3"
"YDR488C",10,"YDR488C_10"
"YDR490C",87,"YDR490C_87"
"YDR490C",693,"YDR490C_693"
"YDR494W",48,"YDR494W_48"
"YDR494W",163,"YDR494W_163"
"YDR495C",3,"YDR495C_3"
"YDR495C",503,"YDR495C_503"
"YDR495C",601,"YDR495C_601"
"YDR496C",6,"YDR496C_6"
"YDR496C",22,"YDR496C_22"
"YDR496C",108,"YDR496C_108"
"YDR497C",553,"YDR497C_553"
"YDR501W",323,"YDR501W_323"
"YDR501W",499,"YDR501W_499"
"YDR503C",89,"YDR503C_89"
"YDR507C",276,"YDR507C_276"
"YDR507C",489,"YDR507C_489"
"YDR507C",560,"YDR507C_560"
"YDR507C",568,"YDR507C_568"
"YDR507C",574,"YDR507C_574"
"YDR507C",602,"YDR507C_602"
"YDR510W",38,"YDR510W_38"
"YDR512C",84,"YDR512C_84"
"YDR512C",91,"YDR512C_91"
"YDR514C",445,"YDR514C_445"
"YDR515W",103,"YDR515W_103"
"YDR516C",134,"YDR516C_134"
"YDR520C",56,"YDR520C_56"
"YDR522C",456,"YDR522C_456"
"YDR524C",472,"YDR524C_472"
"YDR527W",46,"YDR527W_46"
"YDR528W",20,"YDR528W_20"
"YDR528W",117,"YDR528W_117"
"YDR540C",173,"YDR540C_173"
"YDR545W",2,"YDR545W_2"
"YDR545W",225,"YDR545W_225"
"YDR545W",231,"YDR545W_231"
"YDR545W",754,"YDR545W_754"
"YEL007W",168,"YEL007W_168"
"YEL009C",172,"YEL009C_172"
"YEL018W",180,"YEL018W_180"
"YEL020C",357,"YEL020C_357"
"YEL022W",555,"YEL022W_555"
"YEL022W",927,"YEL022W_927"
"YEL022W",1102,"YEL022W_1102"
"YEL023C",567,"YEL023C_567"
"YEL025C",710,"YEL025C_710"
"YEL025C",1121,"YEL025C_1121"
"YEL029C",163,"YEL029C_163"
"YEL030W",541,"YEL030W_541"
"YEL032W",348,"YEL032W_348"
"YEL032W",759,"YEL032W_759"
"YEL035C",156,"YEL035C_156"
"YEL036C",177,"YEL036C_177"
"YEL036C",374,"YEL036C_374"
"YEL036C",482,"YEL036C_482"
"YEL038W",109,"YEL038W_109"
"YEL043W",146,"YEL043W_146"
"YEL043W",294,"YEL043W_294"
"YEL044W",54,"YEL044W_54"
"YEL050C",75,"YEL050C_75"
"YEL050C",367,"YEL050C_367"
"YEL050C",379,"YEL050C_379"
"YEL051W",33,"YEL051W_33"
"YEL051W",41,"YEL051W_41"
"YEL051W",202,"YEL051W_202"
"YEL053C",500,"YEL053C_500"
"YEL053C",510,"YEL053C_510"
"YEL054C",86,"YEL054C_86"
"YEL055C",112,"YEL055C_112"
"YEL057C",65,"YEL057C_65"
"YEL060C",67,"YEL060C_67"
"YEL060C",117,"YEL060C_117"
"YEL060C",131,"YEL060C_131"
"YEL061C",249,"YEL061C_249"
"YEL063C",314,"YEL063C_314"
"YEL064C",437,"YEL064C_437"
"YEL065W",252,"YEL065W_252"
"YEL066W",121,"YEL066W_121"
"YEL069C",547,"YEL069C_547"
"YEL075C",2,"YEL075C_2"
"YEL076C",9,"YEL076C_9"
"YEL076C",15,"YEL076C_15"
"YEL077C",179,"YEL077C_179"
"YER001W",168,"YER001W_168"
"YER001W",640,"YER001W_640"
"YER002W",5,"YER002W_5"
"YER002W",16,"YER002W_16"
"YER005W",470,"YER005W_470"
"YER005W",535,"YER005W_535"
"YER006W",14,"YER006W_14"
"YER006W",420,"YER006W_420"
"YER007W",427,"YER007W_427"
"YER008C",2,"YER008C_2"
"YER008C",130,"YER008C_130"
"YER008C",360,"YER008C_360"
"YER008C",399,"YER008C_399"
"YER008C",448,"YER008C_448"
"YER013W",408,"YER013W_408"
"YER013W",988,"YER013W_988"
"YER014W",223,"YER014W_223"
"YER015W",668,"YER015W_668"
"YER015W",715,"YER015W_715"
"YER019W",4,"YER019W_4"
"YER019W",50,"YER019W_50"
"YER024W",223,"YER024W_223"
"YER024W",309,"YER024W_309"
"YER028C",28,"YER028C_28"
"YER028C",71,"YER028C_71"
"YER029C",60,"YER029C_60"
"YER029C",121,"YER029C_121"
"YER030W",24,"YER030W_24"
"YER032W",53,"YER032W_53"
"YER032W",131,"YER032W_131"
"YER032W",476,"YER032W_476"
"YER032W",785,"YER032W_785"
"YER033C",381,"YER033C_381"
"YER034W",7,"YER034W_7"
"YER034W",30,"YER034W_30"
"YER035W",51,"YER035W_51"
"YER035W",87,"YER035W_87"
"YER036C",8,"YER036C_8"
"YER036C",217,"YER036C_217"
"YER038C",90,"YER038C_90"
"YER038C",375,"YER038C_375"
"YER038W-A",29,"YER038W-A_29"
"YER039C",110,"YER039C_110"
"YER040W",387,"YER040W_387"
"YER041W",334,"YER041W_334"
"YER044C-A",35,"YER044C-A_35"
"YER045C",386,"YER045C_386"
"YER045C",400,"YER045C_400"
"YER046W",121,"YER046W_121"
"YER047C",12,"YER047C_12"
"YER047C",104,"YER047C_104"
"YER047C",287,"YER047C_287"
"YER047C",779,"YER047C_779"
"YER048C",23,"YER048C_23"
"YER048C",153,"YER048C_153"
"YER048C",164,"YER048C_164"
"YER050C",123,"YER050C_123"
"YER051W",84,"YER051W_84"
"YER054C",14,"YER054C_14"
"YER054C",185,"YER054C_185"
"YER054C",312,"YER054C_312"
"YER058W",40,"YER058W_40"
"YER063W",202,"YER063W_202"
"YER068W",97,"YER068W_97"
"YER069W",48,"YER069W_48"
"YER069W",349,"YER069W_349"
"YER074W",102,"YER074W_102"
"YER077C",91,"YER077C_91"
"YER077C",629,"YER077C_629"
"YER078C",236,"YER078C_236"
"YER080W",68,"YER080W_68"
"YER082C",4,"YER082C_4"
"YER082C",38,"YER082C_38"
"YER082C",522,"YER082C_522"
"YER084W",26,"YER084W_26"
"YER087W",143,"YER087W_143"
"YER089C",316,"YER089C_316"
"YER093C",118,"YER093C_118"
"YER093C",178,"YER093C_178"
"YER093C",1390,"YER093C_1390"
"YER093C",1416,"YER093C_1416"
"YER096W",227,"YER096W_227"
"YER098W",3,"YER098W_3"
"YER098W",27,"YER098W_27"
"YER099C",100,"YER099C_100"
"YER101C",221,"YER101C_221"
"YER101C",262,"YER101C_262"
"YER102W",47,"YER102W_47"
"YER103W",244,"YER103W_244"
"YER104W",108,"YER104W_108"
"YER105C",52,"YER105C_52"
"YER106W",269,"YER106W_269"
"YER106W",283,"YER106W_283"
"YER107C",360,"YER107C_360"
"YER111C",82,"YER111C_82"
"YER111C",148,"YER111C_148"
"YER114C",605,"YER114C_605"
"YER117W",80,"YER117W_80"
"YER118C",174,"YER118C_174"
"YER122C",122,"YER122C_122"
"YER122C",243,"YER122C_243"
"YER125W",74,"YER125W_74"
"YER125W",432,"YER125W_432"
"YER126C",16,"YER126C_16"
"YER126C",46,"YER126C_46"
"YER126C",58,"YER126C_58"
"YER126C",108,"YER126C_108"
"YER126C",141,"YER126C_141"
"YER127W",340,"YER127W_340"
"YER128W",148,"YER128W_148"
"YER129W",166,"YER129W_166"
"YER129W",763,"YER129W_763"
"YER130C",199,"YER130C_199"
"YER130C",241,"YER130C_241"
"YER130C",396,"YER130C_396"
"YER131W",3,"YER131W_3"
"YER131W",10,"YER131W_10"
"YER131W",85,"YER131W_85"
"YER133W",140,"YER133W_140"
"YER133W",304,"YER133W_304"
"YER136W",145,"YER136W_145"
"YER140W",10,"YER140W_10"
"YER140W",531,"YER140W_531"
"YER144C",579,"YER144C_579"
"YER147C",170,"YER147C_170"
"YER151C",291,"YER151C_291"
"YER151C",405,"YER151C_405"
"YER151C",677,"YER151C_677"
"YER152C",207,"YER152C_207"
"YER154W",317,"YER154W_317"
"YER154W",381,"YER154W_381"
"YER155C",1733,"YER155C_1733"
"YER155C",1954,"YER155C_1954"
"YER157W",465,"YER157W_465"
"YER158C",273,"YER158C_273"
"YER158C",299,"YER158C_299"
"YER161C",49,"YER161C_49"
"YER161C",116,"YER161C_116"
"YER161C",163,"YER161C_163"
"YER161C",211,"YER161C_211"
"YER161C",304,"YER161C_304"
"YER162C",24,"YER162C_24"
"YER162C",137,"YER162C_137"
"YER162C",508,"YER162C_508"
"YER164W",46,"YER164W_46"
"YER164W",93,"YER164W_93"
"YER164W",476,"YER164W_476"
"YER164W",596,"YER164W_596"
"YER164W",966,"YER164W_966"
"YER164W",996,"YER164W_996"
"YER164W",1288,"YER164W_1288"
"YER164W",1386,"YER164W_1386"
"YER164W",1427,"YER164W_1427"
"YER166W",115,"YER166W_115"
"YER166W",133,"YER166W_133"
"YER166W",297,"YER166W_297"
"YER169W",115,"YER169W_115"
"YER170W",187,"YER170W_187"
"YER171W",684,"YER171W_684"
"YER172C",7,"YER172C_7"
"YER172C",255,"YER172C_255"
"YER172C",711,"YER172C_711"
"YER172C",1457,"YER172C_1457"
"YER173W",289,"YER173W_289"
"YER173W",492,"YER173W_492"
"YER176W",270,"YER176W_270"
"YER176W",413,"YER176W_413"
"YER176W",721,"YER176W_721"
"YER176W",1064,"YER176W_1064"
"YER180C",51,"YER180C_51"
"YER182W",20,"YER182W_20"
"YER183C",4,"YER183C_4"
"YER184C",4,"YER184C_4"
"YER184C",16,"YER184C_16"
"YER184C",275,"YER184C_275"
"YER186C",86,"YER186C_86"
"YER189W",2,"YER189W_2"
"YER190W",111,"YER190W_111"
"YER190W",117,"YER190W_117"
"YER190W",640,"YER190W_640"
"YFL001W",432,"YFL001W_432"
"YFL002C",590,"YFL002C_590"
"YFL004W",357,"YFL004W_357"
"YFL004W",563,"YFL004W_563"
"YFL007W",41,"YFL007W_41"
"YFL008W",426,"YFL008W_426"
"YFL008W",507,"YFL008W_507"
"YFL008W",639,"YFL008W_639"
"YFL012W",96,"YFL012W_96"
"YFL013C",459,"YFL013C_459"
"YFL013C",468,"YFL013C_468"
"YFL016C",78,"YFL016C_78"
"YFL016C",503,"YFL016C_503"
"YFL021W",350,"YFL021W_350"
"YFL022C",157,"YFL022C_157"
"YFL022C",163,"YFL022C_163"
"YFL023W",180,"YFL023W_180"
"YFL023W",203,"YFL023W_203"
"YFL023W",335,"YFL023W_335"
"YFL023W",426,"YFL023W_426"
"YFL023W",560,"YFL023W_560"
"YFL024C",54,"YFL024C_54"
"YFL024C",372,"YFL024C_372"
"YFL024C",632,"YFL024C_632"
"YFL031W",41,"YFL031W_41"
"YFL033C",1611,"YFL033C_1611"
"YFL034C-A",77,"YFL034C-A_77"
"YFL034W",862,"YFL034W_862"
"YFL034W",894,"YFL034W_894"
"YFL034W",908,"YFL034W_908"
"YFL034W",922,"YFL034W_922"
"YFL036W",1002,"YFL036W_1002"
"YFL036W",1250,"YFL036W_1250"
"YFL042C",132,"YFL042C_132"
"YFL042C",374,"YFL042C_374"
"YFL045C",36,"YFL045C_36"
"YFL047W",134,"YFL047W_134"
"YFL050C",203,"YFL050C_203"
"YFL050C",545,"YFL050C_545"
"YFL052W",38,"YFL052W_38"
"YFL053W",145,"YFL053W_145"
"YFL054C",49,"YFL054C_49"
"YFL054C",257,"YFL054C_257"
"YFL058W",211,"YFL058W_211"
"YFL062W",92,"YFL062W_92"
"YFL064C",2,"YFL064C_2"
"YFL065C",56,"YFL065C_56"
"YFL065C",62,"YFL065C_62"
"YFR001W",4,"YFR001W_4"
"YFR001W",58,"YFR001W_58"
"YFR001W",137,"YFR001W_137"
"YFR001W",158,"YFR001W_158"
"YFR001W",191,"YFR001W_191"
"YFR002W",50,"YFR002W_50"
"YFR002W",312,"YFR002W_312"
"YFR002W",523,"YFR002W_523"
"YFR003C",147,"YFR003C_147"
"YFR006W",22,"YFR006W_22"
"YFR006W",435,"YFR006W_435"
"YFR009W",148,"YFR009W_148"
"YFR009W",457,"YFR009W_457"
"YFR010W",320,"YFR010W_320"
"YFR010W",353,"YFR010W_353"
"YFR010W",361,"YFR010W_361"
"YFR010W",367,"YFR010W_367"
"YFR012W-A",4,"YFR012W-A_4"
"YFR013W",99,"YFR013W_99"
"YFR013W",454,"YFR013W_454"
"YFR013W",731,"YFR013W_731"
"YFR015C",426,"YFR015C_426"
"YFR015C",578,"YFR015C_578"
"YFR016C",71,"YFR016C_71"
"YFR016C",395,"YFR016C_395"
"YFR019W",614,"YFR019W_614"
"YFR019W",1517,"YFR019W_1517"
"YFR019W",2252,"YFR019W_2252"
"YFR021W",73,"YFR021W_73"
"YFR022W",708,"YFR022W_708"
"YFR023W",26,"YFR023W_26"
"YFR024C-A",258,"YFR024C-A_258"
"YFR024C-A",354,"YFR024C-A_354"
"YFR028C",366,"YFR028C_366"
"YFR028C",525,"YFR028C_525"
"YFR031C",206,"YFR031C_206"
"YFR031C",370,"YFR031C_370"
"YFR031C",569,"YFR031C_569"
"YFR031C",899,"YFR031C_899"
"YFR031C-A",184,"YFR031C-A_184"
"YFR032C",166,"YFR032C_166"
"YFR032C-A",14,"YFR032C-A_14"
"YFR038W",450,"YFR038W_450"
"YFR039C",439,"YFR039C_439"
"YFR041C",64,"YFR041C_64"
"YFR041C",266,"YFR041C_266"
"YFR042W",127,"YFR042W_127"
"YFR046C",147,"YFR046C_147"
"YFR048W",552,"YFR048W_552"
"YGL006W",627,"YGL006W_627"
"YGL006W",797,"YGL006W_797"
"YGL008C",95,"YGL008C_95"
"YGL008C",889,"YGL008C_889"
"YGL009C",575,"YGL009C_575"
"YGL012W",444,"YGL012W_444"
"YGL013C",34,"YGL013C_34"
"YGL013C",44,"YGL013C_44"
"YGL013C",205,"YGL013C_205"
"YGL020C",40,"YGL020C_40"
"YGL021W",90,"YGL021W_90"
"YGL021W",270,"YGL021W_270"
"YGL021W",380,"YGL021W_380"
"YGL022W",704,"YGL022W_704"
"YGL023C",556,"YGL023C_556"
"YGL029W",30,"YGL029W_30"
"YGL029W",47,"YGL029W_47"
"YGL029W",80,"YGL029W_80"
"YGL031C",41,"YGL031C_41"
"YGL031C",93,"YGL031C_93"
"YGL031C",101,"YGL031C_101"
"YGL035C",153,"YGL035C_153"
"YGL038C",65,"YGL038C_65"
"YGL038C",398,"YGL038C_398"
"YGL049C",233,"YGL049C_233"
"YGL049C",510,"YGL049C_510"
"YGL049C",538,"YGL049C_538"
"YGL053W",164,"YGL053W_164"
"YGL062W",954,"YGL062W_954"
"YGL066W",382,"YGL066W_382"
"YGL067W",236,"YGL067W_236"
"YGL071W",142,"YGL071W_142"
"YGL071W",220,"YGL071W_220"
"YGL071W",352,"YGL071W_352"
"YGL073W",826,"YGL073W_826"
"YGL076C",33,"YGL076C_33"
"YGL078C",3,"YGL078C_3"
"YGL081W",210,"YGL081W_210"
"YGL082W",349,"YGL082W_349"
"YGL086W",523,"YGL086W_523"
"YGL086W",571,"YGL086W_571"
"YGL086W",646,"YGL086W_646"
"YGL090W",219,"YGL090W_219"
"YGL092W",558,"YGL092W_558"
"YGL093W",98,"YGL093W_98"
"YGL093W",704,"YGL093W_704"
"YGL094C",987,"YGL094C_987"
"YGL096W",188,"YGL096W_188"
"YGL097W",66,"YGL097W_66"
"YGL097W",255,"YGL097W_255"
"YGL098W",24,"YGL098W_24"
"YGL098W",207,"YGL098W_207"
"YGL099W",8,"YGL099W_8"
"YGL099W",17,"YGL099W_17"
"YGL103W",4,"YGL103W_4"
"YGL103W",19,"YGL103W_19"
"YGL105W",154,"YGL105W_154"
"YGL105W",172,"YGL105W_172"
"YGL107C",61,"YGL107C_61"
"YGL108C",35,"YGL108C_35"
"YGL110C",571,"YGL110C_571"
